6909|99/05123-4|Produção científica|Aranhas sinantrópicas em três bairros da cidade de Salvador, Bahia, Brasil (Arachnida, Araneae)|[Inglês] In order to evaluate which are the synanthropic spiders of Salvador and also to know if there exists any relationship between spider composition and time of urban occupation, this study analized 677 spiders, captured in three city neighbourhoods |Biota Neotropica|5|1A|163-169|2005|2005||Português|Artigo Científico|[Português - Scielo] <a href='http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1676-06032005000200014&lng=pt&nrm=iso&tlng=pt' target='_blank'>http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1676-06032005000200014&lng=pt&nrm=</a>||||BRAZIL, TANIA K; ALMEIDA-SILVA, LINA MARIA; PINTO-LEITE, CLARISSA MACHADO; LIRA-DA-SILVA, REJÂNE MARIA; PERES, MARCELO CÉSAR LIMA; BRESCOVIT, ANTONIO DOMINGOS||Ciências biológicas|Zoologia||Taxonomia dos grupos recentes - Arachnida - Araneae - Salvador (BA) - Programa BIOTA-FAPESP - Projetos Temáticos|Publicado|19/8/10 15:32||Administrador|
6906|99/05123-4|Produção científica|Notas sobre espécies de Idiops perty, 1833 do sudeste brasileiro com descrição de I. pirassununguensis sp. n. (Mygalomorphae, Idiopidae, Idiopinae)|O estudo de material tipo e não tipo do gênero Idiops Perty, 1833 das quatro espécies descritas para o sudeste do Brasil permitiu ampliar o conhecimento taxonômico das mesmas. Assim Idiops montealegrensis Soares, 1944 é sinonimizada com Idiops|Biota Neotropica|5|1A|181-187|2005|2005||Português|Artigo de Revisão|[Português - Scielo] <a href='http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1676-06032005000200016&lng=pt&nrm=iso&tlng=pt' target='_blank'>http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1676-06032005000200016&lng=pt&nrm=</a>||||FUKAMI, CELINA YUKARI; LUCAS, SYLVIA MARLENE||Ciências biológicas|Zoologia||Taxonomia dos grupos recentes - Arachnida - Araneae - Idiops perty - Programa BIOTA-FAPESP - Projetos Temáticos - Bolsas no Brasil - Capacitação Técnica|Publicado|19/8/10 15:31||Administrador|
3011|00/05903-9, 02/12180-9|Produção científica|Uma nova espécie de Tityus C. L. Koch, 1836 (Scorpiones, Buthidae) do estado da Bahia, Brasil|[Inglês] A new species of the genus Tityus C. L. Koch, 1836 (Scorpiones, Buthidae) from the state of Bahia, Brasil. A new species of the genus Tityus C.L.Koch, 1836 (Scorpiones, Buthidae) is described from Anagé (36º44'14S - 08º08'41W) and Poções (31º47|Biota Neotropica|5|1A|0-0|2005|2005||Português|Artigo Científico|[Português - Scielo] <a href='http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1676-06032005000200018&lng=pt&nrm=iso&tlng=pt' target='_blank'>http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1676-06032005000200018&lng=pt&nrm=</a>||||CANDIDO, DENISE MARIA; LUCAS, SYLVIA; SOUZA, CLÁUDIO AUGUSTO RIBEIRO DE; DIAZ, DIEGO; LIRA-DA-SILVA, REJÂNE MARIA||Ciências biológicas|Zoologia|O artigo da revista consta como produto de dois Processos: 99/05446-8 em nome de Antonio Domingos Brescovit e 00/10864-2 em nome de Claudio Augusto Ribeiro de Souza|Taxonomia dos grupos recentes - Arachnida - Buthidae - Escorpiões - Tityus aba n.sp - Bahia - Programa BIOTA-FAPESP - Projetos Temáticos - Bolsas no Brasil - Capacitação Técnica|Publicado|19/8/10 15:23||Administrador|
6916|01/13340-7, 02/05996-2, 03/09612-7|Produção científica|Redescrição de Prorachias bristowei Mello-Leitão, 1924 (Araneae, Mygalomorphae, Nemesiidae)|Prorachias Mello-Leitão, 1924 é conhecido apenas pela espécie-tipo P. bristowei Mello-Leitão, 1924, descrita com base em uma fêmea do estado do Rio de Janeiro, Brasil. A descrição é sumária e incompleta, sendo omitidos caracteres importantes c|Biota Neotropica|5|1A|0-0|2005|2005||Inglês|Artigo Científico|[Português - Scielo] <a href='http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1676-06032005000200019&lng=pt&nrm=iso&tlng=pt' target='_blank'>http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1676-06032005000200019&lng=pt&nrm=</a>||||LUCAS, SYLVIA M; INDICATTI, RAFAEL P; FUKAMI, CELINA Y||Ciências biológicas|Zoologia||Taxonomia dos grupos recentes - Araneae - Prorachias bristowei - Programa BIOTA-FAPESP - Projetos Temáticos - Bolsas no Brasil - Capacitação Técnica||||SciELO|
7782|00/01920-6, 01/00780-9, 01/14449-2, 92/04004-2, 94/01385-0, 94/02816-5, 95/09589-7, 97/04995-2, 98/05072-8, 98/10337-0, 98/12552-6|Produção científica|Diversidade e ocorrência de Asteraceae em cerrados de São Paulo|De abril a maio de 2000 a 2002 oito localidades com remanescentes de cerrados sensu stricto no estado de São Paulo foram amostradas para o levantamento das espécies de asteráceas, uma das famílias mais representativas da flora herbáceo-arbusti|Biota Neotropica|5|2|1-15|2005|2005||Português|Artigo Científico|[Português - Scielo] <a href='http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1676-06032005000300003&lng=pt&nrm=iso&tlng=pt' target='_blank'>http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1676-06032005000300003&lng=pt&nrm=</a>||||ALMEIDA, AM; FONSECA, CR; PRADO, PI; ALMEIDA NETO, M; DINIZ, S; KUBOTA U; BRAUN, MR; RAIMUNDO, RLG; ANJOS, LA; MENDONÇA, TG; FUTADA, SM; LEWINSOHN, TM||Ciências biológicas|Ecologia||Biodiversidade - Grupos de plantas - Asteraceae - Cerrado - São Paulo (SP) - Programa BIOTA-FAPESP - Projetos Temáticos||||SciELO|
563||Produção científica|Diversidade, distribuição espacial e temporal de anfíbios anuros (Amphibia, Anura) na região noroeste do estado de São Paulo, Brasil|A riqueza e a abundância de adultos e girinos de anuros foram estudadas ao longo de 15 meses em dez corpos de água no noroeste do estado de São Paulo, região intensamente antropizada pela conversão de hábitats naturais em terras agrícolas. For|Biota Neotropica|5|2|137-150|2005|2005||Português|Artigo Científico|[Português - Scielo] <a href='http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1676-06032005000300010&lng=pt&nrm=iso&tlng=pt' target='_blank'>http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1676-06032005000300010&lng=pt&nrm=</a>||||VASCONCELOS, TIAGO DA SILVEIRA; ROSSA-FERES, DENISE DE C||Ciências biológicas|Zoologia|O artigo da revista consta como produto de três Processos: 01/08675-0 e 02/11388-5  em nome de Tiago da Silveira Vasconcelos,  01/13341-3 em nome de  Célio Fernando Baptista Haddad|Zoologia aplicada - Amphibia - Anura - Ecossistemas agrícolas - Ecologia de comunidades - São Paulo (SP) - Programa BIOTA-FAPESP - Projetos Temáticos - Bolsas no Brasil - Iniciação Científica - Bolsas no Brasil - Mestrado||||SciELO|
116||Produção científica|Chave de identificação: anfíbios anuros da vertente de Jundiaí da Serra do Japi, estado de São Paulo|A Área de Proteção Ambiental Jundiaí, na Serra do Japi, é uma importante reserva ambiental situada entre duas metrópoles - São Paulo e Campinas - do estado de São Paulo. Trata-se de uma área de grande interesse para a conservação e a pesquisa |Biota Neotropica|5|2|0-0|2005|2005||Português|Artigo Científico|[Português - Scielo] <a href='http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1676-06032005000300017&lng=pt&nrm=iso&tlng=pt' target='_blank'>http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1676-06032005000300017&lng=pt&nrm=</a>||||RIBEIRO, RICARDO DA SILVA; EGITO, GABRIEL TOSELLI BARBOSA TABOSA DO; HADDAD, CELIO FERNANDO BAPTISTA||Ciências biológicas|Zoologia||Taxonomia dos grupos recentes - Anfíbios - Anuros - Fauna - Mata Atlântica - Rio Jundiaí - Jundiaí (SP) - Programa BIOTA-FAPESP - Projetos Temáticos||||SciELO|
6910|99/05123-4|Produção científica|Seleção de epífitas acumuladoras de elementos químicos na Mata Atlântica, [Inglês] Selection of epiphytes as accumulators of chemical elements in the Atlantic Forest|Epífitas são eficientes indicadores de poluição atmosférica devido à absorção de elementos químicos diretamente da atmosfera. Folhas de onze espécies de bromélias e uma espécie de orquídea foram coletadas no Parque Estadual Carlos Botelho, SP,|Biota Neotropica|6|1|0-0|2006|2006||Português|Artigo Científico|[Português - Scielo] <a href='http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1676-06032006000100010&lng=pt&nrm=iso&tlng=pt' target='_blank'>http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1676-06032006000100010&lng=pt&nrm=</a>||||ELIAS, C; DE NADAI FERNANDES, E A; FRANÇA, E J; BACCHI, MA||Ciências exatas e da terra|Química||Química analítica - Bromelia - Orquídea - Plantas - Folhas (plantas) - Poluição atmosférica - Mata Atlântica - BIOTA/FAPESP - Programa BIOTA-FAPESP - Bolsas no Brasil - Iniciação Científica - Projetos Temáticos||||SciELO|
6913|01/13309-2, 02/02125-0, 02/02126-7, 02/10845-3, 99/05123-4|Produção científica|Do diagnóstico à conservação da biodiversidade: o estado da arte do programa BIOTA/FAPESP, [Inglês] From diagnosis to conservation: the state of the art of biodiversity conservation in the BIOTA/FAPESP program|O principal objetivo deste estudo foi avaliar a contribuição do Programa BIOTA/FAPESP, um dos maiores programas do Brasil voltados para o estudo da biodiversidade, em questões relacionadas com a conservação da biodiversidade, em particular no |Biota Neotropica|6|2|0-0|2006|2006||Português|Artigo de Revisão|[Português - Scielo] <a href='http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1676-06032006000200002&lng=pt&nrm=iso&tlng=pt' target='_blank'>http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1676-06032006000200002&lng=pt&nrm=</a>||||METZGER, JEAN PAUL; CASATTI, LILIAN||Ciências biológicas|Ecologia||Ecologia aplicada - Meio ambiente - Proteção ambiental - Biodiversidade - Indicadores ambientais - São Paulo (SP) - Programa BIOTA-FAPESP - Projetos Temáticos|Publicado|19/8/10 15:15||Administrador|
286||Produção científica|Uma área de relevante interesse biológico, porém pouco conhecida: a Reserva Florestal do Morro Grande, [Inglês] An important biological area, but still poorly known: the Morro Grande Forest Reserve|A Reserva Florestal do Morro Grande (RFMG, 10.870 ha) é um dos maiores remanescentes florestais do Planalto Atlântico paulista, região que foi submetida a fortes pressões de desmatamento tanto para a agricultura quanto para a exploração da len|Biota Neotropica|6|2|0-0|2006|2006||Português|Artigo Científico|[Português - Scielo] <a href='http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1676-06032006000200003&lng=pt&nrm=iso&tlng=pt' target='_blank'>http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1676-06032006000200003&lng=pt&nrm=</a>||||METZGER, JEAN PAUL; ALVES, LUCIANA F; GOULART, WILLIAM; TEIXEIRA, ANA MARIA DE GODOY; SIMÕES, SÍLVIO JORGE C; CATHARINO, EDUARDO LUÍS MARTINS||Ciências biológicas|Ecologia||Ecologia aplicada - Reservas florestais - Geologia - Pedologia - Clima - Hidrografia - Mata Atlântica - Programa BIOTA-FAPESP - Projetos Temáticos|Publicado|19/8/10 15:24||Administrador|
||Produção científica|Aspectos da composição e diversidade do componente arbóreo das florestas da Reserva Florestal do Morro Grande, Cotia, SP, [Inglês] Tree species composition and diversity of the Morro Grande Forest Reserve, Cotia, SP, Brazil|Este trabalho procurou caracterizar a composição florística arbórea e comparar florestas secundárias e maduras da Reserva Florestal do Morro Grande (RFMG), em Cotia, região metropolitana de São Paulo. Discute-se, também, a classificação utiliz|Biota Neotropica|6|2|0-0|2006|2006||Português|Artigo Científico|[Português - Scielo] <a href='http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1676-06032006000200004&lng=pt&nrm=iso&tlng=pt' target='_blank'>http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1676-06032006000200004&lng=pt&nrm=</a>||||CATHARINO, EDUARDO LUÍS MARTINS; BERNACCI, LUÍS CARLOS; FRANCO, GERALDO ANTONIO DAHER CORRÊA; DURIGAN, GISELDA; METZGER, JEAN PAUL||Ciências biológicas|Ecologia||Ecologia aplicada - Florestas - Flores - Especificidade de espécies - Biodiversidade - Reservas florestais - Planaltos - Mata Atlântica - Programa BIOTA-FAPESP - Projetos Temáticos||||SciELO|
7644|99/11215-9|Produção científica|A regeneração florestal em áreas de floresta secundária na Reserva Florestal do Morro Grande, Cotia, SP, [Inglês] Forest regeneration in secondary forest areas at Morro Grande Forest Reserve, Cotia, SP|Apesar de sua complexidade, é necessário um conhecimento mais sintético sobre o processo de regeneração em florestas tropicais sujeitas a diferentes regimes de perturbação, tanto natural como antrópico. Dada a grande extensão de florestas secu|Biota Neotropica|6|2|0-0|2006|2006||Português|Artigo Científico|[Português - Scielo] <a href='http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1676-06032006000200005&lng=pt&nrm=iso&tlng=pt' target='_blank'>http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1676-06032006000200005&lng=pt&nrm=</a>||||ALVES, LUCIANA F; METZGER, JEAN PAUL||Ciências biológicas|Ecologia|O artigo da revista consta como produto de dois Processos: 99/05123-4 em nome de Jean Paul Walter Metzger e 00/03945-6 em nome de Luciana Ferreira Alves|Ecologia aplicada - Florestas - Especificidade de espécies - Plântula - Biodiversidade - Reservas florestais - Mata Atlântica - Programa BIOTA-FAPESP - Projetos Temáticos - Bolsas no Brasil - Pós-Doutorado||||SciELO|
6904|02/05381-8, 04/00545-8, 99/05193-2|Produção científica|Registros de mamíferos de maior porte na Reserva Florestal do Morro Grande, São Paulo, [Inglês] Records of mammals of larger size in the Morro Grande Forest Reserve, Sao Paulo|[Inglês] Large mammals are known to be important for the maintenance of biological processes and diversity and to be highly susceptible to extinction in fragmented landscapes. However, there are few studies focusing on the community of large mammals in At|Biota Neotropica|6|2|0-0|2006|2006||Português|Artigo Científico|[Português - Scielo] <a href='http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1676-06032006000200006&lng=pt&nrm=iso&tlng=pt' target='_blank'>http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1676-06032006000200006&lng=pt&nrm=</a>||||NEGRÃO, MÔNICA DE FARIA FRANCO; VALLADARES-PÁDUA, CLÁUDIO||Ciências biológicas|Ecologia||Ecologia de ecossistemas - Mamíferos - Reservas florestais - Proteção ambiental - Fauna - Mata Atlântica - Programa BIOTA-FAPESP - Projetos Temáticos||||SciELO|
2079|00/12483-6|Produção científica|Pequenos mamíferos não-voadores da Reserva Florestal do Morro Grande - distribuição das espécies e da diversidade em uma área de Mata Atlântica, [Inglês] Non-volant small mammals from the Morro Grande Forest Reserve distribution of species and|[Inglês] Non-volant small mammals, the most diverse ecological group of mammals in Neotropical forests, play an important role in forest dynamics and are good indicators of both local and landscape alterations. However, little is known about species and d|Biota Neotropica|6|2|0-0|2006|2006||Português|Artigo Científico|[Português - Scielo] <a href='http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1676-06032006000200007&lng=pt&nrm=iso&tlng=pt' target='_blank'>http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1676-06032006000200007&lng=pt&nrm=</a>||||PARDINI, RENATA; UMETSU, FABIANA||Ciências biológicas|Ecologia|O artigo da revista consta como produto cinco de Processos: 99/05123-4  em nome de Jean Paul Walter Metzge, 01/13309-2 em nome de Renata Pardini, 02/02125-0 em nome de Ricardo Braga Neto, 02/02126-7 em nome de Sergio Marques de Souza e 02/10845-3 em nome |Ecologia aplicada - Mamíferos - Variações sazonais - Habitat - Biodiversidade - Florestas tropicais - Reservas florestais - Mata Atlântica - Programa BIOTA-FAPESP - Projetos Temáticos - Bolsas no Brasil - Pós-Doutorado - Bolsas no Brasil - Iniciação Cient||||SciELO|
7210|01/14368-2, 99/05446-8|Produção científica|As aves da Reserva Florestal do Morro Grande (Cotia, SP), [Inglês] Birds of Morro Grande Reserve (Cotia, SP)|[Inglês] A total of 198 bird species was recorded in the Morro Grande Forest Reserve. The survey was conducted between 2001 and 2003 using qualitative and quantitative (mist-nets and point counts) methods. The number of species recorded with the quantitat|Biota Neotropica|6|2|0-0|2006|2006||Português|Artigo Científico|[Português - Scielo] <a href='http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1676-06032006000200008&lng=pt&nrm=iso&tlng=pt' target='_blank'>http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1676-06032006000200008&lng=pt&nrm=</a>||||DEVELEY, PEDRO F; MARTENSEN, ALEXANDRE CAMARGO||Ciências biológicas|Ecologia|O artigo da revista consta como produto de três Processos: 00/03457-1  em nome de Pedro Ferreira Develey, 00/08046-0 e 04/11279-7 em nome de Alexandre Camargo Martensen|Ecologia de ecossistemas - Aves - Reservas florestais - Mata Atlântica - BIOTA/FAPESP - Programa BIOTA-FAPESP - Bolsas no Brasil - Iniciação Científica - Bolsas no Brasil - Doutorado - Projetos Temáticos - Bolsas no Brasil - Mestrado|Publicado|19/8/10 15:30||Administrador|
531||Produção científica|Herpetofauna de serrapilheira da Reserva Florestal de Morro Grande, Cotia (SP), [Inglês] Leaf litter herpetofauna of the Reserva Florestal de Morro Grande, Cotia (SP)|Apresentamos uma lista comentada de anuros, lagartos e serpentes registrados na Reserva Florestal de Morro Grande, Cotia, São Paulo. Essa lista inclui 27 espécies de anuros, cinco de lagartos e três de serpentes, capturados principalmente em a|Biota Neotropica|6|2|0-0|2006|2006||Português|Artigo Científico|[Português - Scielo] <a href='http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1676-06032006000200009&lng=pt&nrm=iso&tlng=pt' target='_blank'>http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1676-06032006000200009&lng=pt&nrm=</a>||||DIXO, MARIANNA; VERDADE, VANESSA KRUTH||Ciências biológicas|Ecologia||Biodiversidade - Anuros - Lagartos - Serpentes - Reservas florestais - Fauna - Mata Atlântica - Programa BIOTA-FAPESP - Projetos Temáticos||||SciELO|
8871|04/04820-3, 07/05134-4|Produção científica|Comunidade de aranhas orbitelas (Araneae, Arachnida) na região da Reserva Florestal do Morro Grande, Cotia, São Paulo, Brasil, [Inglês] Orb-weavers spiders (Arachnida-Araneae) community in the Reserva Florestal do Morro Grande region, Cotia, S|[Inglês] An inventory of the orb-weaver spiders guild was carried out at the Reserva Florestal do Morro Grande and nearby regions (Cotia and Ibiúna-SP). Sixteen areas were sampled, eight belonging to the Reserve, and eight to forest fragments. Four areas |Biota Neotropica|6|2|0-0|2006|2006||Português|Artigo Científico|[Português - Scielo] <a href='http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1676-06032006000200010&lng=pt&nrm=iso&tlng=pt' target='_blank'>http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1676-06032006000200010&lng=pt&nrm=</a>||||NOGUEIRA, ANDRÉ DO AMARAL; PINTO-DA-ROCHA, RICARDO; BRESCOVIT, ANTONIO D||Ciências biológicas|Ecologia||Aranhas - Arachnida - Ecologia de ecossistemas - Fauna - Biodiversidade - Reservas florestais - Mata Atlântica - Programa BIOTA-FAPESP - Projetos Temáticos|Publicado|19/8/10 15:30||Administrador|
7652|98/05072-8|Produção científica|Características ecológicas e implicações para a conservação da Reserva Florestal do Morro Grande, [Inglês] Ecological characteristics of the Morro Grande Forest Reserve and conservation implications|[Inglês] In the last five years, the Morro Grande Forest Reserve (MGFR) has been systematically surveyed for different taxonomic groups. More than 13.000 individuals from 673 species of trees, nonvolant small mammals, birds, reptiles, anurans and orb-weav|Biota Neotropica|6|2|0-0|2006|2006||Português|Artigo Científico|[Português - Scielo] <a href='http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1676-06032006000200011&lng=pt&nrm=iso&tlng=pt' target='_blank'>http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1676-06032006000200011&lng=pt&nrm=</a>||||METZGER, JEAN PAUL; ALVES, LUCIANA F; PARDINI, RENATA; DIXO, MARIANNA; NOGUEIRA, ANDRÉ DO AMARAL; NEGRÃO, MÔNICA DE FARIA FRANCO; MARTENSEN, ALEXANDRE CAMARGO; CATHARINO, EDUARD||Ciências biológicas|Ecologia||Ecologia aplicada - Meio ambiente - Proteção ambiental - Reservas florestais - Florestas - Biodiversidade - Mata Atlântica - Programa BIOTA-FAPESP - Projetos Temáticos||||SciELO|
7645|98/07099-0|Produção científica|Alimentação de peixes: proposta para análise de itens registrados em conteúdos gástricos, [Inglês] Fish feeding: a proposal for analysis of the stomach content|Este estudo teve o objetivo de testar um protocolo simplificado para análise da alimentação de peixes. Para tal, os itens alimentares encontrados nos conteúdos gástricos de seis espécies de peixes de água doce (Astyanax paranae, Phalloceros ca|Biota Neotropica|6|2|0-0|2006|2006||Português|Artigo Científico|[Português - Scielo] <a href='http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1676-06032006000200013&lng=pt&nrm=iso&tlng=pt' target='_blank'>http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1676-06032006000200013&lng=pt&nrm=</a>||||BENNEMANN, SIRLEI TEREZINHA; CASATTI, LILIAN; OLIVEIRA, DEISE CRISTIANE DE||Ciências biológicas|Zoologia|O artigo da revista consta como produto de dois Processos: 01/13340-7 e 02/05996-2  em nome de Lilian Casatti|Zoologia aplicada - Peixes - Peixes de água doce - Alimentação animal - Ecologia de populações - Conteúdo gastrointestinal - Dominância animal - Programa BIOTA-FAPESP - Programa Jovens Pesquisadores||||SciELO|
7219|01/13341-3|Produção científica|Integridade biótica de um córrego na bacia do Alto Rio Paraná avaliada por meio da comunidade de peixes, [Inglês] Stream biotic integrity assessed by fish assemblages in the Upper Rio Paraná basin|Neste estudo avaliamos o estado de conservação do Córrego da Água Limpa, uma importante fonte de abastecimento de água para a cidade de Monte Aprazível no noroeste do Estado de São Paulo. Atributos da comunidade de peixes foram selecionados pa|Biota Neotropica|6|3|0-0|2006|2006||Português|Artigo Científico|[Português - Scielo] <a href='http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1676-06032006000300002&lng=pt&nrm=iso&tlng=pt' target='_blank'>http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1676-06032006000300002&lng=pt&nrm=</a>||||FERREIRA, CRISTIANE DE PAULA; CASATTI, LILIAN||Ciências biológicas|Zoologia|O artigo da revista consta como produto de três Processos: 01/13340-7 e 02/05996-2 em nome de Lilian Casatti e 03/09612-7 em nome de Cristiane de Paula Ferreira|Zoologia aplicada - Ecossistemas aquáticos - Peixes - Ictiologia - Monitoramento biológico - Rios - Rio Paraná - Monte Aprazível (SP) - Programa BIOTA-FAPESP - Programa Jovens Pesquisadores - Bolsas no Brasil - Mestrado|Publicado|19/8/10 15:30||Administrador|
7220|01/14368-2, 03/05487-3, 99/05446-8|Produção científica|Redescrição e osteologia de Bryconamericus exodon Eigenmann, 1907 (Ostariophysi, Characiformes, Characidae), [Inglês] Redescription and osteology of Bryconamericus exodon Eigenmann, 1907 (Ostariophysi, Characiformes, Characidae)|Apresenta-se a redescrição de Bryconamericus exodon Eigenmann (1907), espécie-tipo do gênero, uma descrição osteológica da espécie, uma comparação com outras espécies de Characiformes e comentários sobre seu relacionamento com outros caracídeo|Biota Neotropica|6|3|1-14|2006|2006||Português|Artigo Científico|[Português - Scielo] <a href='http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1676-06032006000300005&lng=pt&nrm=iso&tlng=pt' target='_blank'>http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1676-06032006000300005&lng=pt&nrm=</a>||||SERRA, JANE PITON; LANGEANI, FRANCISCO||Ciências biológicas|Zoologia|O artigo da revista consta como produto de três Processos: 99/05193-2 e 04/00545-8  em nome de Francisco Langeani Neto; 02/05381-8 em nome de  Jane Piton Serra|Taxonomia dos grupos recentes - Peixes (classificação) - Characiformes - Bryconamericus exodon - Osso e ossos - Programa BIOTA-FAPESP - Projetos Regulares - Bolsas no Brasil - Mestrado||||SciELO|
6903|04/11027-8|Produção científica|Estudo cariotípico de duas espécies brasileiras do gênero Micrurus (Ophidia: Elapidae), [Inglês] Karyotypic studies of two Brazilian species of the genus Micrurus (Ophidia: Elapidae)|Descrevemos neste trabalho o cariótipo de duas espécies de cobra coral (Ophidia: Elapidae) do Brasil: Micrurus corallinus e M. ibiboboca. Preparações citológicas foram obtidas através da técnica de esmagamento, seguida de coloração convenciona|Biota Neotropica|7|1|75-80|2007|2007||Português|Artigo Científico|[Português - Scielo] <a href='http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1676-06032007000100010&lng=pt&nrm=iso&tlng=pt' target='_blank'>http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1676-06032007000100010&lng=pt&nrm=</a>||||SERAFIM, HERBERT; PECCININI-SEALE, DENISE MARIA; BATISTIC, RADENKA FRANCISCA||Ciências biológicas|Genética||Citogenética - Répteis - Serpentes - Elapidae - Cariotipagem - América do Sul - América Central - Programa BIOTA-FAPESP - Projetos Regulares||||SciELO|
6844|05/53026-0|Produção científica|Anurofauna de remanescentes de Floresta Atlântica do município de São José do Barreiro, Estado de São Paulo, Brasil, [Inglês] Anurans of remnants of Atlantic forest of São José do Barreiro municipality, São Paulo State, Brazil|O município de São José do Barreiro (SP), localizado no domínio da Floresta Atlântica, em altitudes que oscilam entre 480 e 2088 m, apresenta grande complexidade topográfica e climática, que resulta na presença de inúmeras fitofisionomias, com|Biota Neotropica|8|2|0-0|2008|2008||Português|Artigo Científico|[Português - Scielo] <a href='http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1676-06032008000200007&lng=pt&nrm=iso&tlng=pt' target='_blank'>http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1676-06032008000200007&lng=pt&nrm=</a>||||SERAFIM, HERBERT; IENNE, SUSAN; CICCHI, PAULO JOSÉ PYLES; JIM, JORGE||Ciências biológicas|Zoologia||Taxonomia dos grupos recentes - Biodiversidade - Conservação biológica - Anfíbios (conservação) - Espécies animais (variabilidade) - Mata Atlântica - Serra da Bocaina - Programa BIOTA-FAPESP - Projetos Regulares|Publicado|19/8/10 15:32||Administrador|
8092|98/07099-0|Produção científica|Description of a new genus of Nemesiidae (Araneae, Mygalomorphae) from the Brazilian Cerrado|The new genus Longistylus of the family Nemesiidae is described from the Brazilian Cerrado. Longistylus ygapema n. sp. is recognized by the male palp with a globose bulb and a slender embolus, two times longer the palpal tibia, slightly curved retrolaterally and with no keels.|Zootaxa|1088||11-16|2005|||Inglês|Artigo Científico|http://216.92.149.63/zootaxa/2005/zt01088p016.pdf||||INDICATTI, RAFAEL P; LUCAS, SYLVIA M|||||||||SciELO|
28||Produção científica|Three new species of litter inhabiting spiders of the genus Scytodes Latreille from northeastern Brazil (Araneae, Scytodidae).|Until 1998, the Brazilian Scytodes comprised a group of fifteen species. Most of these were later synonymized (Brescovit & Rheims 2000) and a total of 10 new species were later described (Brescovit & Höfer 1999, Brescovit & Rheims 2000). As such, the Brazilian scytodid fauna today still comprises a total of fifteen valid species. The most commonly known members of this family are large, long legged animals that inhabit holes and crevices or lie flat against the substrate (Valerio 1981). However, some scytodids are found inhabiting the ground litter layer. These spiders are very small, measuring between 1.0 and 3.0 mm. the abdomen and carapace (Valerio 1981, Brescovit & Höfer 1999). Also, the species found in Amazonian non inundated rain forest (Matas de Terra Firme) and some restricted areas of the Atlantic Forest seem to be endemic. In this paper we describe three new litter inhabiting scytodid species: two from southern Bahia and one from Brejo Forest in Paraiba, in Brazil.|Spixiana|24|2|123-128|2001|||Inglês|Artigo Científico|http://biostor.org/cache/pdf/b3/74/17/b37417d89fd4d00cfa88e8263f718747.pdf||||RHEIMS, CRISTINA A; BRESCOVIT, ANTONIO D||||||Publicado|19/8/10 15:31||Administrador|
